-0.007063,-0.043083,0.949367
-0.005682,-0.034659,0.962025
-0.003957,-0.024137,0.974684
-0.002016,-0.012296,0.987342
-0.000000,-0.000000,1.000000
0.000000,-0.000000,0.000000
0.000675,-0.012441,0.012658
0.001324,-0.024424,0.025316
0.001901,-0.035070,0.037975
0.002364,-0.043594,0.050633
0.002677,-0.049378,0.063291
0.002822,-0.052050,0.075949
0.002794,-0.051533,0.088608
0.002606,-0.048071,0.101266
0.002289,-0.042220,0.113924
0.002199,-0.040551,0.126582
0.003027,-0.055837,0.139241
0.003818,-0.070425,0.151899
0.004507,-0.083126,0.164557
0.005034,-0.092854,0.177215
0.005353,-0.098735,0.189873
0.005433,-0.100208,0.202532
0.005265,-0.097106,0.215190
0.004863,-0.089701,0.227848
0.004268,-0.078712,0.240506
0.004485,-0.082721,0.253165
0.005651,-0.104229,0.265823
0.006773,-0.124930,0.278481
0.007752,-0.142969,0.291139
0.008487,-0.156527,0.303797
0.008890,-0.163967,0.316456
0.008891,-0.163985,0.329114
0.008444,-0.155739,0.341772
0.007533,-0.138938,0.354430
0.006176,-0.113902,0.367089
0.007401,-0.136507,0.379747
0.009840,-0.181489,0.392405
0.012482,-0.230210,0.405063
0.015197,-0.280293,0.417722
0.017846,-0.329148,0.430380
0.020286,-0.374160,0.443038
0.022385,-0.412866,0.455696
0.024026,-0.443136,0.468354
0.025121,-0.463327,0.481013
0.025613,-0.472401,0.493671
0.025613,-0.472401,0.506329
0.025121,-0.463327,0.518987
0.024026,-0.443136,0.531646
0.022385,-0.412866,0.544304
0.020286,-0.374160,0.556962
0.017846,-0.329148,0.569620
0.015197,-0.280293,0.582278
0.012482,-0.230210,0.594937
0.009840,-0.181489,0.607595
0.007401,-0.136507,0.620253
0.006176,-0.113902,0.632911
0.007533,-0.138938,0.645570
0.008444,-0.155739,0.658228
0.008891,-0.163985,0.670886
0.008890,-0.163967,0.683544
0.008487,-0.156527,0.696203
0.007752,-0.142969,0.708861
0.006773,-0.124930,0.721519
0.005651,-0.104229,0.734177
0.004485,-0.082721,0.746835
0.004268,-0.078712,0.759494
0.004863,-0.089701,0.772152
0.005265,-0.097106,0.784810
0.005433,-0.100208,0.797468
0.005353,-0.098735,0.810127
0.005034,-0.092854,0.822785
0.004507,-0.083126,0.835443
0.003818,-0.070425,0.848101
0.003027,-0.055837,0.860759
0.002199,-0.040551,0.873418
0.002289,-0.042220,0.886076
0.002606,-0.048071,0.898734
0.002794,-0.051533,0.911392
0.002822,-0.052050,0.924051
0.002677,-0.049378,0.936709
0.002364,-0.043594,0.949367
0.001901,-0.035070,0.962025
0.001324,-0.024424,0.974684
0.000675,-0.012441,0.987342
0.000000,-0.000000,1.000000
0.000000,-0.000000,0.000000
0.003333,-0.012006,0.012658
0.006544,-0.023568,0.025316
0.009396,-0.033842,0.037975
0.011680,-0.042067,0.050633
0.013229,-0.047648,0.063291
0.013945,-0.050226,0.075949
0.013807,-0.049728,0.088608
0.012879,-0.046386,0.101266
0.011312,-0.040741,0.113924
0.010865,-0.039131,0.126582
0.014960,-0.053881,0.139241
0.018868,-0.067957,0.151899
0.022271,-0.080214,0.164557
0.024878,-0.089601,0.177215
0.026453,-0.095275,0.189873
0.026848,-0.096697,0.202532
0.026017,-0.093704,0.215190
0.024033,-0.086558,0.227848
0.021089,-0.075954,0.240506
0.022163,-0.079822,0.253165
0.027925,-0.100577,0.265823
0.033471,-0.120553,0.278481
0.038305,-0.137960,0.291139
0.041937,-0.151043,0.303797
0.043930,-0.158222,0.316456
0.043935,-0.158240,0.329114
0.041726,-0.150283,0.341772
0.037224,-0.134070,0.354430
0.030517,-0.109912,0.367089
0.036573,-0.131724,0.379747
0.048625,-0.175130,0.392405
0.061678,-0.222145,0.405063
0.075096,-0.270473,0.417722
0.088186,-0.317617,0.430380
0.100245,-0.361051,0.443038
0.110615,-0.398401,0.455696
0.118725,-0.427611,0.468354
0.124135,-0.447094,0.481013
0.126566,-0.455851,0.493671
0.126566,-0.455851,0.506329
0.124135,-0.447094,0.518987
0.118725,-0.427611,0.531646
0.110615,-0.398401,0.544304
0.100245,-0.361051,0.556962
0.088186,-0.317617,0.569620
0.075096,-0.270473,0.582278
0.061678,-0.222145,0.594937
0.048625,-0.175130,0.607595
0.036573,-0.131724,0.620253
0.030517,-0.109912,0.632911
0.037224,-0.134070,0.645570
0.041726,-0.150283,0.658228
0.043935,-0.158240,0.670886
0.043930,-0.158222,0.683544
0.041937,-0.151043,0.696203
0.038305,-0.137960,0.708861
0.033471,-0.120553,0.721519
0.027925,-0.100577,0.734177
0.022163,-0.079822,0.746835
0.021089,-0.075954,0.759494
0.024033,-0.086558,0.772152
0.026017,-0.093704,0.784810
0.026848,-0.096697,0.797468
0.026453,-0.095275,0.810127
0.024878,-0.089601,0.822785
0.022271,-0.080214,0.835443
0.018868,-0.067957,0.848101
0.014960,-0.053881,0.860759
0.010865,-0.039131,0.873418
0.011312,-0.040741,0.886076
0.012879,-0.046386,0.898734
0.013807,-0.049728,0.911392
0.013945,-0.050226,0.924051
0.013229,-0.047648,0.936709
0.011680,-0.042067,0.949367
0.009396,-0.033842,0.962025
0.006544,-0.023568,0.974684
0.003333,-0.012006,0.987342
0.000000,-0.000000,1.000000
0.000000,-0.000000,0.000000
0.005836,-0.011008,0.012658
0.011457,-0.021610,0.025316
0.016451,-0.031031,0.037975
0.020450,-0.038572,0.050633
0.023163,-0.043690,0.063291
0.024416,-0.046054,0.075949
0.024174,-0.045597,0.088608
0.022550,-0.042533,0.101266
0.019805,-0.037357,0.113924
0.019022,-0.035880,0.126582
0.026193,-0.049405,0.139241
0.033036,-0.062312,0.151899
0.038994,-0.073551,0.164557
0.043558,-0.082158,0.177215
0.046316,-0.087361,0.189873
0.047007,-0.088665,0.202532
0.045552,-0.085921,0.215190
0.042078,-0.079368,0.227848
0.036923,-0.069645,0.240506
0.038804,-0.073192,0.253165
0.048893,-0.092223,0.265823
0.058604,-0.110539,0.278481
0.067066,-0.126501,0.291139
0.073426,-0.138497,0.303797
0.076916,-0.145079,0.316456
0.076925,-0.145096,0.329114
0.073057,-0.137799,0.341772
0.065175,-0.122933,0.354430
0.053431,-0.100782,0.367089
0.064035,-0.120783,0.379747
0.085136,-0.160583,0.392405
0.107991,-0.203692,0.405063
0.131484,-0.248006,0.417722
0.154402,-0.291234,0.430380
0.175517,-0.331060,0.443038
0.193674,-0.365308,0.455696
0.207873,-0.392091,0.468354
0.217345,-0.409956,0.481013
0.221602,-0.417985,0.493671
0.221602,-0.417985,0.506329
0.217345,-0.409956,0.518987
0.207873,-0.392091,0.531646
0.193674,-0.365308,0.544304
0.175517,-0.331060,0.556962
0.154402,-0.291234,0.569620
0.131484,-0.248006,0.582278
0.107991,-0.203692,0.594937
0.085136,-0.160583,0.607595
0.064035,-0.120783,0.620253
0.053431,-0.100782,0.632911
0.065175,-0.122933,0.645570
0.073057,-0.137799,0.658228
0.076925,-0.145096,0.670886
0.076916,-0.145079,0.683544
0.073426,-0.138497,0.696203
0.067066,-0.126501,0.708861
0.058604,-0.110539,0.721519
0.048893,-0.092223,0.734177
0.038804,-0.073192,0.746835
0.036923,-0.069645,0.759494
0.042078,-0.079368,0.772152
0.045552,-0.085921,0.784810
0.047007,-0.088665,0.797468
0.046316,-0.087361,0.810127
0.043558,-0.082158,0.822785
0.038994,-0.073551,0.835443
0.033036,-0.062312,0.848101
0.026193,-0.049405,0.860759
0.019022,-0.035880,0.873418
0.019805,-0.037357,0.886076
0.022550,-0.042533,0.898734
0.024174,-0.045597,0.911392
0.024416,-0.046054,0.924051
0.023163,-0.043690,0.936709
0.020450,-0.038572,0.949367
0.016451,-0.031031,0.962025
0.011457,-0.021610,0.974684
0.005836,-0.011008,0.987342
0.000000,-0.000000,1.000000
0.000000,-0.000000,0.000000
0.008066,-0.009496,0.012658
0.015835,-0.018642,0.025316
0.022737,-0.026769,0.037975
0.028263,-0.033274,0.050633
0.032013,-0.037689,0.063291
0.033746,-0.039729,0.075949
0.033411,-0.039334,0.088608
0.031166,-0.036691,0.101266
0.027373,-0.032226,0.113924
0.026291,-0.030952,0.126582
0.036201,-0.042619,0.139241
0.045659,-0.053754,0.151899
0.053894,-0.063449,0.164557
0.060201,-0.070874,0.177215
0.064013,-0.075362,0.189873
0.064969,-0.076487,0.202532
0.062958,-0.074120,0.215190
0.058157,-0.068467,0.227848
0.051032,-0.060079,0.240506
0.053631,-0.063139,0.253165
0.067575,-0.079556,0.265823
0.080996,-0.095356,0.278481
0.092692,-0.109126,0.291139
0.101482,-0.119474,0.303797
0.106306,-0.125153,0.316456
0.106318,-0.125167,0.329114
0.100971,-0.118873,0.341772
0.090078,-0.106049,0.354430
0.073847,-0.086939,0.367089
0.088503,-0.104193,0.379747
0.117666,-0.138527,0.392405
0.149254,-0.175715,0.405063
0.181724,-0.213942,0.417722
0.213399,-0.251233,0.430380
0.242582,-0.285589,0.443038
0.267676,-0.315133,0.455696
0.287301,-0.338237,0.468354
0.300392,-0.353649,0.481013
0.306275,-0.360575,0.493671
0.306275,-0.360575,0.506329
0.300392,-0.353649,0.518987
0.287301,-0.338237,0.531646
0.267676,-0.315133,0.544304
0.242582,-0.285589,0.556962
0.213399,-0.251233,0.569620
0.181724,-0.213942,0.582278
0.149254,-0.175715,0.594937
0.117666,-0.138527,0.607595
0.088503,-0.104193,0.620253
0.073847,-0.086939,0.632911
0.090078,-0.106049,0.645570
0.100971,-0.118873,0.658228
0.106318,-0.125167,0.670886
0.106306,-0.125153,0.683544
0.101482,-0.119474,0.696203
0.092692,-0.109126,0.708861
0.080996,-0.095356,0.721519
0.067575,-0.079556,0.734177
0.053631,-0.063139,0.746835
0.051032,-0.060079,0.759494
0.058157,-0.068467,0.772152
0.062958,-0.074120,0.784810
0.064969,-0.076487,0.797468
0.064013,-0.075362,0.810127
0.060201,-0.070874,0.822785
0.053894,-0.063449,0.835443
0.045659,-0.053754,0.848101
0.036201,-0.042619,0.860759
0.026291,-0.030952,0.873418
0.027373,-0.032226,0.886076
0.031166,-0.036691,0.898734
0.033411,-0.039334,0.911392
0.033746,-0.039729,0.924051
0.032013,-0.037689,0.936709
0.028263,-0.033274,0.949367
0.022737,-0.026769,0.962025
0.015835,-0.018642,0.974684
0.008066,-0.009496,0.987342
0.000000,-0.000000,1.000000
0.000000,-0.000000,0.000000
0.009919,-0.007540,0.012658
0.019472,-0.014802,0.025316
0.027960,-0.021255,0.037975
0.034756,-0.026421,0.050633
0.039367,-0.029926,0.063291
0.041497,-0.031545,0.075949
0.041085,-0.031232,0.088608
0.038325,-0.029134,0.101266
0.033661,-0.025588,0.113924
0.032330,-0.024577,0.126582
0.044517,-0.033841,0.139241
0.056147,-0.042682,0.151899
0.066273,-0.050380,0.164557
0.074029,-0.056275,0.177215
0.078717,-0.059839,0.189873
0.079892,-0.060732,0.202532
0.077419,-0.058853,0.215190
0.071515,-0.054364,0.227848
0.062754,-0.047704,0.240506
0.065950,-0.050134,0.253165
0.083098,-0.063169,0.265823
0.099602,-0.075715,0.278481
0.113984,-0.086648,0.291139
0.124793,-0.094865,0.303797
0.130725,-0.099374,0.316456
0.130739,-0.099386,0.329114
0.124165,-0.094388,0.341772
0.110770,-0.084205,0.354430
0.090810,-0.069032,0.367089
0.108832,-0.082732,0.379747
0.144694,-0.109994,0.392405
0.183538,-0.139522,0.405063
0.223467,-0.169875,0.417722
0.262418,-0.199485,0.430380
0.298304,-0.226764,0.443038
0.329162,-0.250223,0.455696
0.353295,-0.268568,0.468354
0.369393,-0.280805,0.481013
0.376628,-0.286305,0.493671
0.376628,-0.286305,0.506329
0.369393,-0.280805,0.518987
0.353295,-0.268568,0.531646
0.329162,-0.250223,0.544304
0.298304,-0.226764,0.556962
0.262418,-0.199485,0.569620
0.223467,-0.169875,0.582278
0.183538,-0.139522,0.594937
0.144694,-0.109994,0.607595
0.108832,-0.082732,0.620253
0.090810,-0.069032,0.632911
0.110770,-0.084205,0.645570
0.124165,-0.094388,0.658228
0.130739,-0.099386,0.670886
0.130725,-0.099374,0.683544
0.124793,-0.094865,0.696203
0.113984,-0.086648,0.708861
0.099602,-0.075715,0.721519
0.083098,-0.063169,0.734177
0.065950,-0.050134,0.746835
0.062754,-0.047704,0.759494
0.071515,-0.054364,0.772152
0.077419,-0.058853,0.784810
0.079892,-0.060732,0.797468
0.078717,-0.059839,0.810127
0.074029,-0.056275,0.822785
0.066273,-0.050380,0.835443
0.056147,-0.042682,0.848101
0.044517,-0.033841,0.860759
0.032330,-0.024577,0.873418
0.033661,-0.025588,0.886076
0.038325,-0.029134,0.898734
0.041085,-0.031232,0.911392
0.041497,-0.031545,0.924051
0.039367,-0.029926,0.936709
0.034756,-0.026421,0.949367
0.027960,-0.021255,0.962025
0.019472,-0.014802,0.974684
0.009919,-0.007540,0.987342
0.000000,-0.000000,1.000000
0.000000,-0.000000,0.000000
0.011308,-0.005232,0.012658
0.022199,-0.010270,0.025316
0.031876,-0.014747,0.037975
0.039623,-0.018331,0.050633
0.044880,-0.020764,0.063291
0.047308,-0.021887,0.075949
0.046839,-0.021670,0.088608
0.043692,-0.020214,0.101266
0.038374,-0.017754,0.113924
0.036857,-0.017052,0.126582
0.050751,-0.023480,0.139241
0.064010,-0.029614,0.151899
0.075554,-0.034955,0.164557
0.084396,-0.039046,0.177215
0.089741,-0.041518,0.189873
0.091080,-0.042138,0.202532
0.088261,-0.040834,0.215190
0.081530,-0.037720,0.227848
0.071542,-0.033099,0.240506
0.075185,-0.034784,0.253165
0.094734,-0.043829,0.265823
0.113550,-0.052534,0.278481
0.129946,-0.060119,0.291139
0.142269,-0.065821,0.303797
0.149031,-0.068949,0.316456
0.149048,-0.068957,0.329114
0.141552,-0.065489,0.341772
0.126282,-0.058424,0.354430
0.103527,-0.047896,0.367089
0.124072,-0.057402,0.379747
0.164957,-0.076317,0.392405
0.209240,-0.096805,0.405063
0.254760,-0.117865,0.417722
0.299166,-0.138409,0.430380
0.340077,-0.157336,0.443038
0.375257,-0.173612,0.455696
0.402770,-0.186341,0.468354
0.421121,-0.194832,0.481013
0.429370,-0.198648,0.493671
0.429370,-0.198648,0.506329
0.421121,-0.194832,0.518987
0.402770,-0.186341,0.531646
0.375257,-0.173612,0.544304
0.340077,-0.157336,0.556962
0.299166,-0.138409,0.569620
0.254760,-0.117865,0.582278
0.209240,-0.096805,0.594937
0.164957,-0.076317,0.607595
0.124072,-0.057402,0.620253
0.103527,-0.047896,0.632911
0.126282,-0.058424,0.645570
0.141552,-0.065489,0.658228
0.149048,-0.068957,0.670886
0.149031,-0.068949,0.683544
0.142269,-0.065821,0.696203
0.129946,-0.060119,0.708861
0.113550,-0.052534,0.721519
0.094734,-0.043829,0.734177
0.075185,-0.034784,0.746835
0.071542,-0.033099,0.759494
0.081530,-0.037720,0.772152
0.088261,-0.040834,0.784810
0.091080,-0.042138,0.797468
0.089741,-0.041518,0.810127
0.084396,-0.039046,0.822785
0.075554,-0.034955,0.835443
0.064010,-0.029614,0.848101
0.050751,-0.023480,0.860759
0.036857,-0.017052,0.873418
0.038374,-0.017754,0.886076
0.043692,-0.020214,0.898734
0.046839,-0.021670,0.911392
0.047308,-0.021887,0.924051
0.044880,-0.020764,0.936709
0.039623,-0.018331,0.949367
0.031876,-0.014747,0.962025
0.022199,-0.010270,0.974684
0.011308,-0.005232,0.987342
0.000000,-0.000000,1.000000
0.000000,-0.000000,0.000000
0.012168,-0.002678,0.012658
0.023888,-0.005258,0.025316
0.034301,-0.007550,0.037975
0.042637,-0.009385,0.050633
0.048294,-0.010630,0.063291
0.050908,-0.011206,0.075949
0.050402,-0.011094,0.088608
0.047016,-0.010349,0.101266
0.041294,-0.009089,0.113924
0.039661,-0.008730,0.126582
0.054612,-0.012021,0.139241
0.068879,-0.015161,0.151899
0.081302,-0.017896,0.164557
0.090816,-0.019990,0.177215
0.096568,-0.021256,0.189873
0.098009,-0.021573,0.202532
0.094975,-0.020906,0.215190
0.087733,-0.019311,0.227848
0.076985,-0.016946,0.240506
0.080905,-0.017809,0.253165
0.101942,-0.022439,0.265823
0.122188,-0.026896,0.278481
0.139832,-0.030779,0.291139
0.153092,-0.033698,0.303797
0.160368,-0.035300,0.316456
0.160387,-0.035304,0.329114
0.152321,-0.033528,0.341772
0.135889,-0.029911,0.354430
0.111403,-0.024522,0.367089
0.133511,-0.029388,0.379747
0.177506,-0.039072,0.392405
0.225158,-0.049561,0.405063
0.274142,-0.060343,0.417722
0.321925,-0.070861,0.430380
0.365949,-0.080551,0.443038
0.403805,-0.088884,0.455696
0.433411,-0.095401,0.468354
0.453159,-0.099748,0.481013
0.462035,-0.101701,0.493671
0.462035,-0.101701,0.506329
0.453159,-0.099748,0.518987
0.433411,-0.095401,0.531646
0.403805,-0.088884,0.544304
0.365949,-0.080551,0.556962
0.321925,-0.070861,0.569620
0.274142,-0.060343,0.582278
0.225158,-0.049561,0.594937
0.177506,-0.039072,0.607595
0.133511,-0.029388,0.620253
0.111403,-0.024522,0.632911
0.135889,-0.029911,0.645570
0.152321,-0.033528,0.658228
0.160387,-0.035304,0.670886
0.160368,-0.035300,0.683544
0.153092,-0.033698,0.696203
0.139832,-0.030779,0.708861
0.122188,-0.026896,0.721519
0.101942,-0.022439,0.734177
0.080905,-0.017809,0.746835
0.076985,-0.016946,0.759494
0.087733,-0.019311,0.772152
0.094975,-0.020906,0.784810
0.098009,-0.021573,0.797468
0.096568,-0.021256,0.810127
0.090816,-0.019990,0.822785
0.081302,-0.017896,0.835443
0.068879,-0.015161,0.848101
0.054612,-0.012021,0.860759
0.039661,-0.008730,0.873418
0.041294,-0.009089,0.886076
0.047016,-0.010349,0.898734
0.050402,-0.011094,0.911392
0.050908,-0.011206,0.924051
0.048294,-0.010630,0.936709
0.042637,-0.009385,0.949367
0.034301,-0.007550,0.962025
0.023888,-0.005258,0.974684
0.012168,-0.002678,0.987342
0.000000,-0.000000,1.000000
0.000000,0.000000,0.000000
0.012460,0.000000,0.012658
0.024459,0.000000,0.025316
0.035122,0.000000,0.037975
0.043658,0.000000,0.050633
0.049450,0.000000,0.063291
0.052126,0.000000,0.075949
0.051609,0.000000,0.088608
0.048141,0.000000,0.101266
0.042282,0.000000,0.113924
0.040611,0.000000,0.126582
0.055919,0.000000,0.139241
0.070528,0.000000,0.151899
0.083248,0.000000,0.164557
0.092990,0.000000,0.177215
0.098880,0.000000,0.189873
0.100355,0.000000,0.202532
0.097249,0.000000,0.215190
0.089833,0.000000,0.227848
0.078827,0.000000,0.240506
0.082842,0.000000,0.253165
0.104382,0.000000,0.265823
0.125113,0.000000,0.278481
0.143179,0.000000,0.291139
0.156757,0.000000,0.303797
0.164208,0.000000,0.316456
0.164226,0.000000,0.329114
0.155968,0.000000,0.341772
0.139142,0.000000,0.354430
0.114069,0.000000,0.367089
0.136707,0.000000,0.379747
0.181755,0.000000,0.392405
0.230549,0.000000,0.405063
0.280704,0.000000,0.417722
0.329632,0.000000,0.430380
0.374709,0.000000,0.443038
0.413472,0.000000,0.455696
0.443787,0.000000,0.468354
0.464007,0.000000,0.481013
0.473095,0.000000,0.493671
0.473095,0.000000,0.506329
0.464007,0.000000,0.518987
0.443787,0.000000,0.531646
0.413472,0.000000,0.544304
0.374709,0.000000,0.556962
0.329632,0.000000,0.569620
0.280704,0.000000,0.582278
0.230549,0.000000,0.594937
0.181755,0.000000,0.607595
0.136707,0.000000,0.620253
0.114069,0.000000,0.632911
0.139142,0.000000,0.645570
0.155968,0.000000,0.658228
0.164226,0.000000,0.670886
0.164208,0.000000,0.683544
0.156757,0.000000,0.696203
0.143179,0.000000,0.708861
0.125113,0.000000,0.721519
0.104382,0.000000,0.734177
0.082842,0.000000,0.746835
0.078827,0.000000,0.759494
0.089833,0.000000,0.772152
0.097249,0.000000,0.784810
0.100355,0.000000,0.797468
0.098880,0.000000,0.810127
0.092990,0.000000,0.822785
0.083248,0.000000,0.835443
0.070528,0.000000,0.848101
0.055919,0.000000,0.860759
0.040611,0.000000,0.873418
0.042282,0.000000,0.886076
0.048141,0.000000,0.898734
0.051609,0.000000,0.911392
0.052126,0.000000,0.924051
0.049450,0.000000,0.936709
0.043658,0.000000,0.949367
0.035122,0.000000,0.962025
0.024459,0.000000,0.974684
0.012460,0.000000,0.987342
0.000000,0.000000,1.000000
